"","adrenocortical","cabeza cuello","cerebro","cervical","colangiocarcinoma","colon","esófago","estómago","hígado","leucemia","linfoma células B","mama","mesotelioma","ovario","páncreas","paraganglioma","piel","próstata","pulmón","riñón","sarcoma","testículos","timoma","tiroides","útero","úvea","vejiga","MeanDecreaseAccuracy","MeanDecreaseGini"
"ENSG00000088726",0.000115079365079365,0.00861216718622181,0.000495771385477268,0.00368156644942359,-0.000244021851164708,0.00124847771276343,-3.43269592219172e-05,0.000977059646702504,3.06122448979592e-05,0.000458395770895771,0.000429154179154179,0.000150020614306329,0.000501443001443001,0.000737845487845488,0.00104533363461935,0.00144376853305425,0.000625938545581403,0.000374000999000999,0.000197337676329273,0.000787131519274376,7.92957042957043e-05,0.000132980115122972,0.000625025767882911,0.00149985926771641,0.000552049141334856,5.95238095238095e-05,0.00443176268176268,0.00107443004665449,0.676620093257045
"ENSG00000143320",-5.03841396698539e-05,0.000651229722658294,0.000617303331589046,0.000495163566592138,0.00240842094413523,0.00200123685837972,-0.000463062730919874,0.00153697096554239,0.0032893019678734,0.00451211883354741,0.00196360286538858,0.00281691919191919,0.000615164597307454,0.00312614171542743,0.00274876314162028,7.76207919065062e-05,0.00183643340786198,0.0012556907378336,0.00133244731459017,0.00270452662416948,0.00118063285920429,0.000962789194932052,0.0012888579674294,0.00117540792540793,0.00204542877757163,0.00591826427540713,0.00083964902977508,0.00176356192195324,0.800566472169107
"ENSG00000176769",-0.000287851037851038,0.000461945792302935,0.000225056689342404,0.000592113243898958,0.00118649009720438,0.000664407021549879,0.000366921768707483,0.000767367553081839,0.00110209235209235,0.000954517704517705,0.00105478251906823,0.0010037284144427,0.00136052637838352,0.000766048435691293,0.000793872793872794,0.000565236350950637,0.000272977022977023,0.000876722483865341,0.000439925154210868,0.000950147075147075,0.000156859014001871,0.00200833690119404,0.00274529240600669,0.0299673104673105,0.000823515769944341,0.00065037938252224,0.00100378292342578,0.00182610388856192,1.24070056734406
"ENSG00000174808",6.49350649350649e-05,0.00154047143332858,-8.92857142857143e-05,0.000286796536796537,1.64835164835165e-05,0.000654761904761905,4.94901923473352e-05,-0.000264430014430014,0.000393424036281179,0.000978021978021978,0.00161616161616162,-0.000142857142857143,0.000417669631955346,0.00105627705627706,0.000273199023199023,-6.49350649350649e-05,0.00100266796695368,0.000342261904761905,0.000436729936729937,3.06122448979592e-05,7.93135435992579e-05,0.000449572253143682,0.000711691086691087,0.00178388278388278,0.000224497724497725,4.46428571428571e-05,0.000220238095238095,0.000452488541615907,0.420068080813102
"ENSG00000187054",0.000243506493506494,0.00380169433740862,0.00016017316017316,0.00142487869273584,0.00024465811965812,0.0006499333999334,0.00274717742574885,0.000139917622060479,9.92063492063493e-06,0.00025974025974026,-2.04081632653061e-05,0.000352607709750567,0.00025,0.00040430105608677,0.00123841494639814,-7.93650793650794e-05,8.42067596269277e-05,-4.04252610134963e-05,0.000329220382791811,0.000229591836734694,0.000178571428571429,0.00035688517831375,-7.14285714285714e-05,0.000546536796536797,0.000385281385281385,0,0.000260281385281385,0.000545034704898835,0.509312961322344
"ENSG00000163751",4.70779220779221e-05,0.000205357142857143,0.000242673992673993,-9.26256283399141e-05,-9.92063492063493e-06,0.000151906916612799,0.000308191808191808,0.000272435897435897,5.35714285714286e-05,0.00186263141620284,0.000694176854891141,0.000641414141414141,0.000312615955473098,0.00240297202797203,0.000481532356532357,0.00022977022977023,6.96941946941947e-05,0.000437074829931973,0.00057736013986014,0.000286324786324786,-0.000381313131313131,0.000887196137196137,0.000619047619047619,0.000304403929403929,9.78148835291693e-05,0.00541848132026704,-4.16666666666667e-05,0.000622243301238763,0.547807271303915
"ENSG00000163220",4.76190476190476e-05,0.00176427540713255,6.49350649350649e-05,0.000564582243153672,0.000301587301587302,-0.000119047619047619,0.00032427096712811,2.44200244200244e-05,0,-2.97619047619048e-05,0.000124458874458874,0.000198412698412698,0.000178571428571429,0.000207181707181707,0.000229591836734694,0.000228432282003711,0.00081547619047619,0.000192836225399251,0.000921614100185529,9.99000999000999e-06,0.000287698412698413,0.000303030303030303,0.000250901875901876,0,5.35020535020535e-05,0.00231437610009039,0.000604120086262943,0.000353422067709146,0.361907993601118
"ENSG00000043039",0.000747448979591837,0.000423345095614003,0.000102040816326531,-0.000146799628942486,0.000196237585943468,0.000295964539662019,0.00061222705865563,7.47169497169497e-05,0.00232982691911263,0.000748917748917749,2.89115646258503e-05,0.000829935937078794,0.000373822605965463,-0.00023625283446712,0.0010201504844362,0.000821428571428571,0.000117630385487528,0.00120964749536178,0.000857735518449804,0.00100953213453213,0.000402074116359831,0.00116042885685743,0.000725167689453404,0.0021596102310388,-0.000203453292739007,0.00023976023976024,0.000567215522572665,0.000608205037727659,0.429384273517207
"ENSG00000074211",-0.000107142857142857,0.00884718642701836,0.00033019758019758,-0.000546776636062351,-6.49350649350649e-05,2.02228327228327e-05,0.00136471663257378,0.000582890323961753,0.000109057609057609,0.000354090354090354,0.000646645021645022,0.000114468864468864,0,0.00154962894248609,0.000412397126682841,0.000400492364778079,0.000706182706182706,0.000411546786546787,0.000194666444666445,0.000273809523809524,-7.14285714285714e-05,0.00041156462585034,0.000433913308913309,7.14285714285714e-05,2.64041514041514e-05,0.000678571428571429,-0.000443001443001443,0.00060316725632827,0.622552366311552
"ENSG00000120907",0.000266865079365079,0.000270292207792208,0.000416666666666667,0.000368506493506493,7.02075702075702e-05,0.000602314352314352,0.00018546929261215,0.000836140050425765,0.000974025974025974,5.49450549450549e-05,-8.72143729286587e-05,0.000597240061525776,9.94719566148138e-05,0.000642777857063571,0.000322802197802198,0,0,0.00913823081680225,0.000108843537414966,-0.000315698190698191,0.000110544217687075,0.000467429396000825,0.000384920634920635,0.000689786404072118,0.000567983603697889,0.000354875283446712,0.000291184305890188,0.000667316863358633,0.562888844247645
"ENSG00000176532",0.000184480202337345,0.000852891156462585,0.000876984126984127,0.000642254570825999,0.00100220612720613,0.00400518727304442,-0.000169091121297004,0.00150406537906538,0.000118524332810047,3.21454339311482e-05,0.00291253885003885,0.00185927960927961,0.00188208616780045,0.00041663098805956,0.00154624542124542,0.000749345892203035,0.00409702995417281,0.00145488043702329,0.000486103182531754,0.000807307771593486,0.00192739998097141,0.00181562683348398,0.00129803926232498,0.000929421768707483,0.00132093105307391,0.00372597244025815,0.00102294927294927,0.00138643444037858,0.759358304166
"ENSG00000146013",-0.000138888888888889,-5.84415584415585e-05,0.00108267922553637,-7.19439290867862e-05,9.32975754404326e-05,0.000437271062271062,0.000217102342102342,0.000393663875806733,4.25170068027211e-05,0,4.46428571428571e-05,0.000912979877265592,0.000219155844155844,-2.86023500309215e-06,0,0.000755952380952381,-5.95238095238095e-05,0,0.000357142857142857,0.000767607392607393,0.000343406593406593,0.000729591836734694,7.93650793650794e-05,0.000362554112554113,0.000333555333555334,0,-1.42496392496393e-05,0.000240447014446514,0.384889468144721
"ENSG00000183742",0.00142596957197798,-0.000433080808080808,0.000940618904904619,0.000586219336219336,0.00135832817975675,0.0017037962037962,0.00046969696969697,0.00118456246134818,0.00207425091248621,0.000309065934065934,-0.000292844060701204,0.00159835997335997,0.00270360492681921,0.000821160981875267,0.000959423512994941,0.0023124494553066,0.00165463556910925,0.000912337662337662,0.000960442102248825,0.00289542402042402,0.00140911667697382,0.000689778475492761,0.00344371105085391,0.000791365380651095,0.000447984555127412,0.00275563593735863,0.00076113172541744,0.00126673285619443,0.695835284370668
"ENSG00000082556",0.00152195027195027,0.000192460317460317,-7.49458874458874e-05,-0.000102564102564103,0.000586090496804782,-5.41125541125542e-06,-0.000102556173984745,-0.000104617604617605,0.00047005772005772,0.000136054421768707,0.000218709861567004,0.000252747252747253,0.000685013399299114,-0.000193764568764569,0.000208333333333333,0.00139285714285714,0.000586502782931354,0.00266568409660515,8.92857142857143e-05,0.000665532879818594,0.000490787981859411,0.00101152279093456,0.00161194361194361,0.000209492888064317,0.000460910121624407,-7.62808619951477e-05,-2.6669758812616e-05,0.000479911184598096,0.519766907729034
"ENSG00000101098",0.000117645543065711,0.00104584701013272,0.000249742321170893,0.000552695320552463,0.00168402430902431,0.00250099206349206,0.000202780354566069,0.00100852916924345,0.00196168117596689,0.000708236208236208,0.000613386613386613,0.00249065418708276,0.000703632968338851,0.00681161100803958,0.00296813066718529,0.000649659863945578,0.000290205825920112,0.000654821369107083,0.00129181929181929,0.00134330550401979,0.000127481645338788,0.00430075678289964,0.000327380952380952,0.000913897610326182,0.00269168331668332,8.1959706959707e-05,0.000653893725322297,0.0013433772385416,0.685230679899781
"ENSG00000087510",0.0024688763617335,0.00451123479694908,0.00414728525442811,0.00414035864928722,0.00291134658991802,0.00168975468975469,0.00166697051781085,0.00131216006216006,0.00351532384515578,0.00358016190159047,0.00486687320615892,0.00719244346922918,0.0011935792382221,0.00162445351100813,0.00367538588862118,0.000956240188383046,0.000803275797498487,0.00420944531658817,0.00284587004965156,0.00505636753535913,0.00271921134421134,0.00881713425463426,0.00243881177179497,0.00275702174809318,-0.000263932496075353,0.00980698666412952,0.00371109842538414,0.00344916683231054,1.27060469090954
"ENSG00000145198",0.00922946299732014,0.00128865182436611,0.000360989500695383,-1.09183533553282e-05,0.00015530303030303,0.00036281179138322,0.000508537097822812,-3.94744144744144e-06,0.00076530612244898,0.00125043607186464,0.00143794102722674,0.000293650793650794,0.000144300144300144,0.00036364161049035,0.000618720565149136,0.00805144656930371,0.00075495337995338,0.000440868655154369,0.000545093795093795,0.000466561216561217,0.00106804306804307,0.000424730031872889,0.00101906823335395,0.000556272509003601,0.000215231197374055,0.0010781956139099,0.000195078031212485,0.00113350672803314,0.774232451990126
"ENSG00000152467",0.000502602556173985,0.000925429729001158,0.000277167277167277,0.00264619705691134,0.000751159554730983,0.00084018759018759,0.000644042465471037,0.000665584415584416,0.000313852813852814,0.000566276860394507,0.00231940083725798,0.000196969696969697,0.000268707482993197,0.00291894712430427,0.000450654504225933,0.00011002886002886,0.000132256632256632,0.000761904761904762,0.000591269841269841,0.000113945578231293,0.000275252525252525,0.00113188002473717,0.00233134722420437,0.000843602825745683,0.00171067821067821,-3.57142857142857e-05,9.60705960705961e-05,0.000790815767812729,0.509585553061496
"ENSG00000163331",0.000157578532578533,-6.61870808929633e-05,0.000107142857142857,0.000297619047619048,0.00100860250860251,0.000601576994434137,0.00083172779601351,0.000144300144300144,0.000409174159174159,0,6.49350649350649e-05,0.000184214594928881,0.000214285714285714,0.00196924393300444,0.00016156462585034,0,0.000231575963718821,0.000422291993720565,0.000460626674912389,0.000851808905380334,0.000707399626517274,0.000548778602350031,0.000178004535147392,0.00294091226234083,-0.000160732125017839,0.000266040507111936,0.000696003401360544,0.000510910650463796,0.497351387088345
"ENSG00000157399",0.00102700474129046,0.000752551020408163,0.00125863678804855,0.00127468563182849,0.00186673445602017,0.00134646008753152,0.000912175126460841,-4.48281876853305e-05,0.000382343846629561,0.000259379509379509,0.00196998834498834,0.00111786031428889,0.000615646258503401,0.000683070897356612,0.000386724386724387,8.98268398268398e-05,0.0032328431372549,0.00119480519480519,0.000642702535559679,0.00187987805844949,0.000898242630385487,0.000207431457431457,0.00254576376004947,0.000574203365556749,0.000647675736961451,0.00372654038305299,0.000831658420944135,0.00116200602509151,0.748181136492186
"ENSG00000187134",6.49350649350649e-05,6.77695320552464e-05,-0.00010989010989011,-2.81385281385282e-05,0.00339888910109498,0.00120647804576376,0.0014011444904302,3.29616695162914e-05,0.00409995361781076,0.000110544217687075,0.00115373911802483,0.000622294372294372,0.00122475540332683,0.00181257957728546,0.000773809523809524,0.000262951334379906,0.000426948051948052,0.00157575757575758,0.000249768089053803,0.00179967254967255,0.000240929705215419,0.000474109224109224,0.00050709706959707,0.000542517006802721,0.000157081014223871,0.00124010513296228,0.000199525964231847,0.000837955245996546,0.673971219760283
"ENSG00000158486",0.000409090909090909,0.00044114615543187,4.76190476190476e-05,0.000240664097806955,0.000225649350649351,0.00265334467120181,0.00017904020582592,-0.000191308691308691,0.00016955266955267,8.92857142857143e-05,-3.91156462585034e-05,9.92063492063493e-06,0.000510572760572761,0.00231941669441669,-0.000119047619047619,0,0.000402407116692831,0.000420923614200925,0.00133839176696319,0.000501373626373626,0.000303030303030303,0.00114362026862027,0.000334776334776335,0.000662087912087912,-0.000169413919413919,0.000392857142857143,0.000520081109366824,0.000458470842061851,0.404247781951035
"ENSG00000112280",-2.97619047619048e-05,0.000200087610801896,0.000412087912087912,0.00127510683760684,0.000208333333333333,0.000885642135642136,0.000190244279529994,0.000626893939393939,-7.14285714285714e-05,0.000699568288854003,0.000205357142857143,0.00181459017173303,0.000316697191697192,-9.36791383219955e-05,0.000588461142032571,0,-4.57875457875457e-06,0.00011988011988012,0.00124585731728589,0.000715986394557823,-4.76190476190476e-05,0.000144230769230769,-1.98412698412698e-05,0,1.80969823826967e-05,0.000160714285714286,9.86394557823129e-05,0.000357852689709844,0.387396233091508
"ENSG00000108821",0.00194328488971346,0.000114468864468864,0.00174534394177251,-0.000148268398268398,0.000448412698412698,-0.000310374149659864,-3.55755355755356e-05,0.000889198103483818,0.000375291375291375,0.0066900123685838,0.000293658722230151,0.00140659935302792,0.00180185687328544,0.00011988011988012,0.00154998969284684,0.000240747814277226,0.000794011544011544,0.000937467294610152,0.000365237571534564,0.000173211708925995,0.00247755419183991,0.000687314669457527,0.000434704184704185,9.52380952380952e-05,-0.000268357342937175,0.00455296092796093,0.000321248196248196,0.00102186152407314,0.701897273904177
"ENSG00000184995",-0.000119047619047619,0.000157042362399505,0,0.000295557616986188,1.24201195629767e-05,0.000201298701298701,0.000596681096681097,-0.00032095413923145,0.00019532055246341,0,0.000467171717171717,0.000274725274725275,-1.75070028011204e-05,7.2039072039072e-05,2.81593406593407e-05,0.000367965367965368,-1.54012654012654e-05,-6.49350649350649e-05,1.58730158730159e-05,0.000178571428571429,-0.00010596546310832,5.10204081632653e-05,8.92857142857143e-05,5.95238095238095e-05,4.70779220779221e-05,0.000142857142857143,-0.000180890538033395,8.72577420402166e-05,0.2457921173492
"ENSG00000171004",0.00064239332096475,-9.66295609152752e-05,0.000355921855921856,0.000435897435897436,-8.27228327228327e-05,0.001002886002886,1.53318903318903e-05,0.000290584415584416,5.95238095238095e-05,0.000178571428571429,7.93650793650794e-05,0.000322304679447537,0,0.00128506116898974,0.000984672073957788,0.00110851648351648,-0.000189342403628118,0.000144300144300144,0.00147161172161172,3.96825396825397e-05,-0.00019047619047619,6.58263305322129e-05,0.000117808778523064,6.48656898656899e-05,0.000413574520717378,0.000304829099471957,-0.000201298701298701,0.000334520062380167,0.45410776687572
"ENSG00000154269",0.000503401360544218,0.000487528344671202,-5.10204081632653e-05,2.52525252525253e-05,0.0010894819466248,0.00329031484388627,0.000742166563595135,0.00138133889919604,0.00024512987012987,0.000341269841269841,9.99000999000999e-06,0.000395691609977324,0.00162565212565213,0.00043171114599686,0.000717712842712843,0.000133928571428571,0.000396619253762111,0.00268284889713461,0.000314484126984127,0.00443701338344195,3.45289631003932e-06,0.000851925851925852,0.00115164399092971,0.00024549062049062,0.000116924741924742,0.000518766947338376,0.00166115233972377,0.000868623832763413,0.603065732144319
"ENSG00000196109",0.000136363636363636,0.000467934842934843,0,0.000501963314463314,7.57575757575758e-06,0.000705009276437848,-3.21166928309785e-05,-0.000228148835291692,0.00020578231292517,0,0.000177489177489177,6.68676561533704e-05,9.07465550322693e-05,0.000365206222349079,0.00135433415790559,-0.000142857142857143,7.14285714285714e-05,0.000482535321821036,0.000949899307042164,-0.000243437118437118,1.39146567717996e-05,0.0102452181338736,0.000227040816326531,0.0037097594865452,0.000285936285936286,0.000172910422910423,0.000155320869606584,0.000749226397973404,0.667771521366627
"ENSG00000230873",4.25170068027211e-05,0.000447278911564626,-4.76190476190476e-05,0.000426827141112855,0.000341509680795395,0.000858869305297877,-0.000107880215023072,0.000265618310261167,0.00103596998239855,0,0.000304713143998858,0.00222919937205651,-6.2049062049062e-05,0.000559291898577613,-3.63247863247863e-05,-5.95238095238095e-05,6.49350649350649e-05,0.000148809523809524,0.000152999777999778,0.00135112902970046,7.14285714285714e-05,0.000263278388278388,7.39538239538239e-05,0.000331883394383394,-0.000135727367870225,0.000158730158730159,0.000600579975579976,0.000332179800864316,0.534653198137963
"ENSG00000144847",0.000481344052772624,0.000813041125541125,0.00921814891457749,0.00147874149659864,0.000117063492063492,0.00278669346526489,0.000323285841142984,0.00061518313619154,0.00124979385693671,0.0012204452293738,0.000957377939520797,0.00167784992784993,0.00094473581973582,0.0013548396048396,0.00202069160997732,0.000229076479076479,0.0115385367433687,0.000693336425479283,0.000515926825275565,0.000614306328592043,0.000654504225932797,0.00181497400825132,0.00189298400012686,0.00149981962481962,0.000197003393431965,0.0133743052582338,0.000447940947940948,0.00218648816543371,1.17898977548286
"ENSG00000203837",0.000970933828076685,0.00439367891678816,0.000204081632653061,0.000265829408686552,-0.000150793650793651,5.35714285714286e-05,0.000260302197802198,5.49450549450549e-05,-8.93550893550894e-05,0.000260770975056689,0.000417637917637918,-0.000182539682539683,0.000803973803973804,0.00023628157556729,0.000311507936507937,7.79220779220779e-05,0.00249092970521542,0.000262951334379906,-1.73160173160173e-05,0.000201530612244898,-0.000123376623376623,0.000474489795918367,0.000539933281004709,0.000514546727782022,0.00019203514739229,0.00073953823953824,0.000416408987837559,0.000501447711632306,0.511045998564697
"ENSG00000153446",0.000327380952380952,0.00106756338899196,0.000116300366300366,0.00185802689374118,0.000551020408163265,0.000384121830550402,0.000207748600605743,8.97544915402058e-05,0.000525474525474525,0.000198456305599163,0.000423394357743097,7.93650793650794e-05,0.000675435675435676,0.000444710051852909,0.000638075218432361,0,-7.14285714285714e-05,-2.97619047619048e-05,0.0083365404436833,0.000346379810665525,4.72537499848424e-05,0.000301852908995766,-1.38195138195138e-05,0.00875072348286634,3.8468475968476e-05,0.000683096665239522,0.000308866728509586,0.00094721960250251,0.819908950918157
"ENSG00000117595",0.000238713667285096,0.00469364960436389,0.00505998168498168,0.00303543678543679,0.00078653687582259,0.00259624898910613,0.00227654389261532,0.00124079690151119,0.00140749330035044,0.0047204402740117,0.00560252148645006,0.00290062120419263,0.00794589735661164,0.00130703225346082,0.00264861923790495,0.000224636474636475,0.00400454307597165,0.00255322455322455,0.0020261444904302,0.00329747236890094,0.00378990453990454,0.00171133132740276,0.00522183867719582,0.00354447140161426,0.000467032267452435,0.00274702380952381,0.00186234499627357,0.00285912128311848,1.01269501080804
"ENSG00000153132",-6.49350649350649e-05,0.00192083313511885,1.31257631257631e-05,-5.38548752834466e-06,-0.000220238095238095,0.000610098235098235,0.000528043385186242,0.000734279609279609,6.35356706785278e-05,0.000214285714285714,7.14285714285714e-05,0.000570938981653267,0.00102160934303791,0.00021031746031746,0.000484436198721913,0.00258810633810634,0.000900263135557253,0.00758279815422673,0.000820429570429571,0.000392857142857143,0.000263793745936603,0.000646367521367521,0.00048330241187384,0.000458194583194583,-0.000243480725623583,0.000745421245421246,0.000860526378383521,0.000760648276375433,0.64000389491799
"ENSG00000131910",0.0126235094270809,0.00155924829139115,0.00159506069327498,0.0011684188827046,0.0112255978148835,0.00394662250865258,0.000105321266035552,0.00404324643610358,0.0137133778919493,0.00116418035745767,0.00264937939045082,0.0023419437705152,0.00428803537732109,0.00127969252969253,0.00724018710048122,-0.000422077922077922,0.00266007999936571,0.00243496938402401,0.000798221211561548,0.00105573593073593,0.00339185219542362,0.00146018693024996,0.00200186321614893,0.000732297464440322,0.000135733897288519,0.00247168208775352,0.00115835156906585,0.00301017843818248,1.3452727569719
"ENSG00000205456",-9.55473098330241e-05,0,-7.14285714285714e-05,5.05050505050505e-05,0.00010596546310832,0.000136904761904762,0.000136363636363636,-0.000131302521008403,0.000217687074829932,-0.000158730158730159,0.000297937356760886,-5.41125541125541e-05,0.000160714285714286,0.00178138329924044,1.53061224489796e-05,0,0.00225736961451247,6.49350649350649e-05,0.000605929784501213,6.10104181532753e-05,6.28815628815629e-05,0.000518990929705215,0.000368996083281797,0.000234036796536797,-0.00019047619047619,-5.55555555555556e-05,0.000101594833737691,0.000228370589349136,0.363291861562162
"ENSG00000171798",0.00263723776223776,0.00123473550259265,0.00165058750773036,5.9390422835801e-05,0.00106963869463869,0.000794836116264688,-0.000186933106575964,0.000417140399283256,0.000165790558647702,0.000630865166579452,0.00198902585509728,0.000221936093784833,0.00307394379663287,0.000859838574124288,0.000360235003092146,0.00435837971552257,0.00108422926280069,-5.95238095238095e-05,0.00140480947623805,0.00143003028717314,0.00116957843743558,0.000697145116787974,0.00038752319109462,0.00135104041616647,0.000269884877027734,0.00240791351505637,0.00114798495155638,0.00112136434936687,0.767382326523916
"ENSG00000237515",0.00104061018346733,0.000630024737167594,0.00352818015318015,8.95255538112681e-05,0.00143287466501752,0.000389808604094318,0.000711477015048444,0.000155594405594406,0.000244588744588745,0.000381122145828028,0.000105656248513391,0.000396746111031825,0.000283189033189033,0.000314373126873127,0.000295634920634921,4.92216117216117e-05,6.94444444444444e-05,0,0.000600074528645957,0.00158834815977673,0.000198412698412698,0.000179403929403929,0.000338827838827839,0.000205415499533147,-0.000240929705215419,-1.4030612244898e-05,0.000205241187384045,0.000480121532199431,0.433940775487023
"ENSG00000259120",0.000749278499278499,0.00142177960927961,0.000291975881261596,0.000810335497835498,0.00341463100391672,0.00240214745571888,0.000935072863644292,0.00202190864690865,0.000920716188573331,0.0018869622441051,0.000176948051948052,0.0015597200418629,0.000103697889412175,0.000405158333729762,0.0043682745825603,0.000270627481761936,0.000903061224489796,0.000820037105751391,0.0010105291533863,0.00403541101755387,0.000817460317460317,0.000217102342102342,0.00214555484198341,0.000485268699554414,0.000221132042560614,0.000626468769325912,0.000455080633652062,0.00119939122594224,0.693975144458237
"ENSG00000041353",0.00158000927643785,0.00108361479790051,0.000374070374070374,0.00167772901701473,-7.11193568336425e-05,-0.000300445586159872,0.000607601723673152,0.000989855382712525,0.00082627293341579,0.000568081719867434,0.00275692164977879,0.00263134484563056,0.000903988868274583,0.00302269555840984,0.000797759049638749,0.000465277777777778,0.00014745670995671,0.00417313341420484,0.00172802594231166,0.0007289060146203,-0.000156230674087817,0.00150367489653204,0.000764850229135943,0.000895691609977324,0.00154288568574283,0.00526068673390102,0.000722693972693973,0.00128861282051339,0.77923896705178
"ENSG00000146151",0.000113247863247863,0.00048074346288632,0.000295050187907331,0.00186604665176094,0.000150793650793651,8.8126159554731e-05,0.00019376159554731,-2.08591012162441e-05,0.000124458874458874,0.000119047619047619,5.95238095238095e-05,0.000241522366522367,6.15079365079365e-05,-0.000131163479377765,0.000995980210265925,0.00377125850340136,0.000378898878898879,0.000280663780663781,0.000817200656486371,7.93650793650794e-05,0.000237012987012987,0.00035218253968254,0.000191326530612245,0.000133503401360544,-0.000115362811791383,8.92857142857143e-05,0.000357851473922903,0.00040959259839466,0.40124970417466
"ENSG00000114771",0.00390559638773924,0.000773691994280229,0.0023120526182501,0.000671733028875886,0.00267117336445068,0.000439393939393939,0.000938595135023706,0.000783833230261802,0.0190456497867212,-3.41444270015699e-05,0.00151816443360561,0.00092316810173953,0.000892104918890633,0.000623448971663257,0.000968313432599147,0.000261655011655012,0.0008781179138322,0.00219473747663708,0.000984738475809904,0.0029270412127555,0.000925247371675943,0.000472614686900401,0.00270498945498946,0.000865128219119816,0.000836673247387533,0.00051530612244898,0.000734977324263039,0.00177109413043851,1.34467447133319
"ENSG00000162105",0.00138618326118326,3.39848643420072e-05,0.000272305075876504,0.000966292635935493,0.00349695839874411,0.00174831902457953,0.00185512800691372,0.000559570389927533,0.00151947853733568,0.000465746555032269,0.00176281357531358,0.00204204327418613,0.00111697627769056,0.000329983508554937,0.00202979163693449,0.000142857142857143,0.00288937311521345,0.00163364739835328,0.000718906093906094,0.00203065386993958,0.00252723467009181,0.00206019773876917,0.00125586516657945,0.000855148819434534,0.000477662218733647,0.00141864385614386,0.00017096990311276,0.00132572117684184,0.835889323035701
"ENSG00000198732",6.49350649350649e-05,-6.80272108843537e-05,0.000378510378510379,-0.000215659340659341,0.000686420722135008,0,0.000208333333333333,0.000209165834165834,0.00429830685187828,0.000645812520812521,0.000525252525252525,0.000487012987012987,0,0.000541847041847042,0,-7.14285714285714e-05,3.43406593406593e-05,0.000899899703471132,8.21995464852608e-05,0.000331168831168831,-8.92857142857143e-05,0.000181006493506494,0,0.000126984126984127,-1.58730158730159e-05,5.49450549450549e-05,0.000527210884353741,0.000380869957817331,0.360831251110684
"ENSG00000144057",0.00198917352488781,0.000578231292517007,0.00184343434343434,9.19715205429463e-07,0.00110952737738452,-9.10894660894661e-05,0.000691893424036281,0.000235526378383521,0.00132130567844854,0.000498917748917749,0.00118326118326118,0.00204966263894835,0.000986376718519576,-5.64316635745207e-05,0.000598359973359973,0.000589809000523286,0.000814935064935065,0.000518192125334983,0.000568645640074211,0.000500850340136054,0.00111950945879517,0.000699804164089878,0.00165899378399378,0.0198471845614703,0.000801046176046176,0.00217655955155955,-5.86734693877551e-05,0.00156395290238263,1.34817503525078
"ENSG00000080031",0.0028549227383261,0.000774755006897864,0.000580357142857143,0.00128892337820909,0.00160263347763348,0.0016518907679622,0.000303545660688518,0.00232505956928226,0.000776033490319205,2.44200244200244e-05,0.00248972555222555,0.00168885677814249,0.000533377336948765,0.000986417352488781,0.00686196145124717,0.000541125541125541,2.43427207712922e-05,0.00181093906093906,0.00110582869511441,0.00064937641723356,0.000241213151927438,0.00101455488955489,0.0031146472575044,0.00244998453927025,0.000244047619047619,0.000274170274170274,0.00133430458430458,0.00140516538309547,0.845153608464711
"ENSG00000163362",0.00535474644403216,0.00390625644197073,0.000898843220271792,0.00105212108153285,0.00235669885669886,0.00385376627340913,0.00101834475048761,0.0022382042560614,0.000726615646258503,0.00216030911198978,0.00377913752913753,0.0012383608455037,0.00077379168450597,0.00402168664668665,0.00407990422276137,0.00387296037296037,0.00105524733203305,0.00281008592248088,0.00317578354185497,0.00152043987758273,0.00151012479583908,0.00144129044391649,0.00150790281147424,0.00253299676513962,0.000502553702133534,0.00356730967445253,0.00253508396365539,0.00235586711030306,0.894969713343789
"ENSG00000172927",9.21201814058957e-05,0.00011595547309833,0.000515873015873016,0.000102040816326531,-6.10500610500612e-06,0.00028030303030303,5.95238095238095e-05,0.000813311688311688,-3.06122448979592e-05,0.000382395382395382,0.000329045954045954,0.000279434850863422,-7.35722610722611e-05,0.000174301888587603,0.000150394248608534,-5.95238095238095e-05,5.95238095238095e-05,0.000408730158730159,-0.00023550061050061,0.000178571428571429,-8.24829931972789e-05,0.00116080348223205,0.00014030612244898,0.000134310134310134,-0.000307539682539683,0.00019047619047619,-0.00025,0.000173327894358056,0.245758016046633
"ENSG00000147041",-7.93650793650794e-05,-2.2108843537415e-05,0.000119047619047619,5.95238095238095e-05,0.000250428143285286,0.00169092811949955,-3.43228200371058e-05,-1.08225108225108e-05,8.33333333333333e-05,0.000818181818181818,0.00244063079777365,0.000784606266749124,-0.000162139447853734,0.00183160688517831,0.00132470703899275,0,-0.000130952380952381,0.000324675324675325,-6.6017316017316e-05,0.000275252525252525,0.00132769016697588,0.000269230769230769,0.00133477633477633,0.0010580044955045,0.000386201100486815,0.00143765262515263,0.00078091749520321,0.000590307665041486,0.505567403173177
"ENSG00000069812",0.000627816627816628,0.00253392440892441,6.49350649350649e-05,0.00204332373975231,0.000769189144189144,0.00256419234360411,-0.000295624018838305,-0.000372925685425685,0.000198412698412698,0,3.96825396825397e-05,0.000263605442176871,0.000119047619047619,-4.57875457875457e-06,4.57875457875457e-06,0,9.62301587301587e-05,0.00103818800247372,8.76365697794269e-05,0.000193619872191301,0,-8.14185814185814e-05,8.92857142857143e-05,0.000357142857142857,-9.99000999000999e-06,0,-0.000165816326530612,0.000361918983719735,0.415134416662732
